Time,Vibrations
0.0,-0.6260931348346179
0.0010005002501250625,10.605070026814236
0.002001000500250125,17.0168550773301
0.003001500750375187,20.185821171645365
0.00400200100050025,25.438327903128172
0.0050025012506253125,26.254712095106168
0.006003001500750374,17.759451811621172
0.007003501750875437,9.73600316605325
0.0080040020010005,5.362694295718575
0.009004502251125562,-5.877231867040763
0.010005002501250625,-16.56569858836502
0.011005502751375688,-21.90142107440908
0.012006003001500749,-22.47110771674974
0.013006503251625811,-24.43367966983457
0.014007003501750874,-23.178332837347742
0.015007503751875937,-13.780606648170037
0.016008004002001,-4.20836437999241
0.01700850425212606,2.4454098467025878
0.018009004502251125,11.504443619580012
0.019009504752376186,20.636400698533166
0.02001000500250125,24.500302128176525
0.02101050525262631,23.197658609656866
0.022011005502751375,22.205611085550146
0.023011505752876436,18.52803543180928
0.024012006003001497,8.927790157009236
0.02501250625312656,-2.7636132184371767
0.026013006503251623,-9.846175960946088
0.027013506753376687,-15.456604605761656
0.028014007003501748,-24.948366009033954
0.029014507253626812,-27.081997242299618
0.030015007503751873,-22.58657291540445
0.031015507753876938,-18.155675590545133
0.032016008004002,-14.085442703058737
0.03301650825412706,-4.109498583444506
0.03401700850425212,7.953046866044631
0.03501750875437719,14.545378564903181
0.03601800900450225,20.156262523692465
0.03701850925462731,25.08606293777119
0.03801900950475237,26.14094160964985
0.03901950975487744,21.035611882564318
0.0400200100050025,12.840682569698377
0.04102051025512756,6.877960531771386
0.04202101050525262,-1.2721390252996887
0.04302151075537768,-14.164205630645858
0.04402201100550275,-20.791911422152506
0.04502251125562781,-22.191423721712297
0.04602301150575287,-23.867306656262862
0.047023511755877934,-24.127593483156353
0.048024012006002995,-17.78799610651503
0.04902451225612806,-7.35331824559459
0.05002501250625312,-0.1856974427348872
0.051025512756378184,7.626336803141878
0.052026013006503245,18.111412469628576
0.05302651325662831,24.012629178514945
0.054027013506753374,23.450913019597635
0.055027513756878435,22.537363957388603
0.056028014007003496,19.81070344375896
0.05702851425712856,12.161522784555512
0.058029014507253625,0.658740459382938
0.059029514757378686,-6.929697220455651
0.06003001500750375,-12.827291122621212
0.06103051525762881,-20.908924555292895
0.062031015507753876,-25.914429529530427
0.06303151575787894,-24.112779019032896
0.064032016008004,-19.555917290111974
0.06503251625812906,-15.68315507364839
0.06603301650825412,-7.591471687882027
0.06703351675837918,4.637684038751223
0.06803401700850424,13.385597072690866
0.06903451725862932,17.71238076358735
0.07003501750875438,22.018740436311184
0.07103551775887944,26.410950889417283
0.0720360180090045,23.286413269935068
0.07303651825912956,15.049759915139505
0.07403701850925462,8.767243158902685
0.07503751875937968,2.343784235664537
0.07603801900950474,-9.500073059517451
0.0770385192596298,-19.604080786534134
0.07803901950975488,-21.901475897050577
0.07903951975987994,-24.019568235497946
0.080040020010005,-24.582967112474616
0.08104052026013006,-20.525018121007488
0.08204102051025512,-10.618548740469087
0.08304152076038018,-1.0074567421338874
0.08404202101050524,4.74815662483572
0.0850425212606303,14.814476482604583
0.08604302151075537,23.90318919399212
0.08704352176088044,24.80609955116707
0.0880440220110055,23.15244136471778
0.08904452226113056,20.675908332532018
0.09004502251125562,14.053177245973567
0.09104552276138068,4.885814871365649
0.09204602301150575,-4.628466606127683
0.0930465232616308,-10.442708425641955
0.09404702351175587,-18.68802356457367
0.09504752376188093,-24.964483579819902
0.09604802401200599,-25.25736769262249
0.09704852426213106,-20.80961847195039
0.09804902451225612,-17.234357161210028
0.09904952476238119,-10.772349518452693
